Station ID,Latitude,Longitude,City,Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency
EVS04675,18.902044,72.834555, Leipzig,6:00-22:00,19.14,18,Ionity,350,"CHAdeMO, Tesla",2022,Yes,3.3,3,Annually
EVS04676,13.729774,100.570224, Berlin,9:00-18:00,15.53,12,Ionity,22,"CCS, CHAdeMO",2023,No,3.9,3,Quarterly
EVS04677,39.951581,116.218174, Leipzig,24-Jul,15.26,57,Tesla,350,CHAdeMO,2021,Yes,3.4,4,Annually
EVS04678,43.699116,-79.49486, Stuttgart,9:00-18:00,5.24,56,Tesla,150,"CCS, CHAdeMO",2017,No,4.1,9,Quarterly
EVS04679,25.264588,55.273769, Köln,6:00-22:00,7.11,32,ChargePoint,350,CHAdeMO,2023,Yes,4.7,4,Annually
EVS04680,43.774638,-79.393379, Stuttgart,24-Jul,6.15,87,Tesla,50,"CCS, CHAdeMO",2022,No,3.3,7,Monthly
EVS04681,-68.658005,160.676119, Berlin,6:00-22:00,13.97,41,EVgo,150,Type 2,2011,Yes,4.9,10,Quarterly
EVS04682,43.792362,-79.451617, Stuttgart,9:00-18:00,14.13,27,Ionity,150,CCS,2018,Yes,3.9,9,Monthly
EVS04683,13.75528,100.42322, Berlin,6:00-22:00,3.96,35,Greenlots,150,Tesla,2017,No,4.6,8,Annually
EVS04684,39.825228,116.338135, Leipzig,6:00-22:00,7.03,49,Greenlots,50,"Type 2, Tesla",2021,No,3.3,2,Annually
EVS04685,37.58429,126.92739, Stuttgart,6:00-22:00,7.12,27,Ionity,50,"Type 2, CCS",2013,No,4.7,4,Annually
EVS04686,19.487124,-99.058789, München,24-Jul,5.95,28,ChargePoint,150,CCS,2017,No,4.4,3,Quarterly
EVS04687,-23.503296,-46.566181, Frankfurt,9:00-18:00,7.77,16,Greenlots,350,Type 2,2018,No,4.3,4,Monthly
EVS04688,18.920116,72.999732, Leipzig,24-Jul,4.55,72,Greenlots,50,"CCS, Type 2",2022,No,3.6,6,Monthly
EVS04689,13.831552,100.471663, Berlin,24-Jul,4.84,89,ChargePoint,50,CHAdeMO,2014,No,4.2,3,Quarterly
EVS04690,41.810381,-87.750439, Hamburg,6:00-22:00,2.31,69,ChargePoint,22,Tesla,2012,Yes,3.5,8,Annually
EVS04691,-58.309261,-71.468838, Frankfurt,6:00-22:00,16.85,44,EVgo,350,"CHAdeMO, Type 2",2020,No,3.4,5,Annually
EVS04692,25.344916,55.282177, Köln,24-Jul,5.18,29,Tesla,350,CHAdeMO,2013,No,3.4,10,Annually
EVS04693,37.550839,127.047526, Stuttgart,9:00-18:00,2.63,17,Tesla,22,"Type 2, Tesla",2010,Yes,4.1,4,Quarterly
EVS04694,34.092923,-118.334256,Frankfurt,9:00-18:00,13.07,74,ChargePoint,350,"Tesla, Type 2",2015,Yes,3.2,6,Quarterly
EVS04695,34.007965,-118.349538,Frankfurt,24-Jul,11.96,44,Greenlots,350,CCS,2016,Yes,3.9,6,Quarterly
EVS04696,13.843651,100.557622, Berlin,24-Jul,7.45,39,Ionity,22,CCS,2014,No,4.8,6,Monthly
EVS04697,-33.725444,151.350944, München,24-Jul,16.37,34,Tesla,150,"CCS, Type 2",2023,No,3.6,10,Monthly
EVS04698,-33.797824,18.498177, Stuttgart,24-Jul,13.57,45,Greenlots,150,"CCS, Type 2",2016,No,4.7,4,Quarterly
EVS04699,39.969168,116.497323, Leipzig,24-Jul,13.78,93,EVgo,50,Type 2,2019,No,4.9,1,Monthly
EVS04700,25.255233,55.216254, Köln,6:00-22:00,6.67,30,EVgo,350,"Type 2, CHAdeMO",2014,No,3.6,1,Annually
EVS04701,4.550093,-100.123791, Köln,9:00-18:00,13.03,53,Ionity,350,CCS,2021,No,3.7,10,Monthly
EVS04702,25.279776,55.325655, Köln,9:00-18:00,7.53,50,EVgo,22,"CCS, Tesla",2022,No,3.6,10,Quarterly
EVS04703,37.621234,126.942495, Stuttgart,9:00-18:00,12.49,66,Tesla,22,"CHAdeMO, CCS",2017,No,4.9,10,Monthly
EVS04704,37.560145,126.966278, Stuttgart,9:00-18:00,18.01,17,Tesla,350,"CCS, Tesla",2022,Yes,4.9,4,Quarterly
EVS04705,39.86633,116.263342, Leipzig,9:00-18:00,15.23,37,Tesla,150,"CHAdeMO, Type 2",2017,No,3.8,3,Monthly
EVS04706,55.848896,37.601432, Hamburg,9:00-18:00,6.53,57,Greenlots,22,Type 2,2021,Yes,4.2,5,Annually
EVS04707,19.448995,-99.13541, München,24-Jul,19.34,93,Greenlots,150,CHAdeMO,2022,Yes,4.9,4,Annually
EVS04708,55.793295,37.518546, Hamburg,9:00-18:00,12.6,11,Greenlots,50,Type 2,2016,Yes,3,7,Annually
EVS04709,55.750876,37.596374, Hamburg,6:00-22:00,19.74,81,EVgo,350,Type 2,2017,No,4.7,1,Annually
EVS04710,55.726425,37.636521, Hamburg,9:00-18:00,13.64,57,ChargePoint,22,CHAdeMO,2014,No,4.1,9,Annually
EVS04711,3.602772,86.984603, Frankfurt,24-Jul,9.71,62,ChargePoint,150,"CCS, CHAdeMO",2012,Yes,4.7,3,Quarterly
EVS04712,55.877652,37.663312, Hamburg,9:00-18:00,12.6,16,EVgo,22,"CCS, Type 2",2014,No,4.5,6,Annually
EVS04713,41.966561,-87.623277, Hamburg,9:00-18:00,11.52,85,Tesla,50,Type 2,2010,Yes,3.3,9,Monthly
EVS04714,43.748966,-79.430228, Stuttgart,9:00-18:00,5.39,35,ChargePoint,350,CHAdeMO,2019,Yes,3.5,1,Quarterly
EVS04715,37.884124,-122.485007, Stuttgart,9:00-18:00,6.95,34,ChargePoint,150,"Tesla, CCS",2017,Yes,4.5,2,Quarterly
EVS04716,25.237429,55.375723, Köln,6:00-22:00,10.45,60,EVgo,50,"CHAdeMO, CCS",2013,No,3.4,9,Quarterly
EVS04717,-23.518632,-46.639913, Frankfurt,24-Jul,18.54,18,Tesla,150,CHAdeMO,2010,Yes,4.4,9,Annually
EVS04718,41.942013,-87.675132, Hamburg,24-Jul,5.77,33,Tesla,350,Type 2,2020,No,4.1,10,Quarterly
EVS04719,-23.582403,-46.640946, Frankfurt,6:00-22:00,12.54,27,Greenlots,350,"Tesla, CCS",2023,Yes,4.7,3,Quarterly
EVS04720,-33.808893,18.425798, Stuttgart,6:00-22:00,5.07,30,Tesla,22,"CCS, CHAdeMO",2011,Yes,3.2,3,Monthly
EVS04721,84.520228,42.282775, München,6:00-22:00,16.77,22,Greenlots,150,"Type 2, CHAdeMO",2020,Yes,3.4,5,Monthly
EVS04722,37.780306,-122.477283, Stuttgart,9:00-18:00,9.22,93,ChargePoint,22,"CHAdeMO, Type 2",2017,No,3.1,7,Annually
EVS04723,-33.779596,151.375627, München,6:00-22:00,7.92,51,EVgo,50,"Tesla, CHAdeMO",2021,No,3.3,2,Annually
EVS04724,-23.527209,-46.522958, Frankfurt,6:00-22:00,1.23,73,Ionity,50,Type 2,2011,No,3.8,6,Quarterly
EVS04725,39.972736,116.285185, Leipzig,6:00-22:00,1.96,90,EVgo,50,CHAdeMO,2010,Yes,3,5,Annually
EVS04726,37.814463,-122.378269, Stuttgart,9:00-18:00,16.51,72,Greenlots,150,"Type 2, CCS",2019,Yes,3.9,3,Annually
EVS04727,39.94794,116.493272, Leipzig,9:00-18:00,19.64,21,Tesla,350,Type 2,2019,Yes,4.1,1,Monthly
EVS04728,39.972754,116.273394, Leipzig,9:00-18:00,17.73,51,ChargePoint,22,"Tesla, CHAdeMO",2015,Yes,4.9,5,Quarterly
EVS04729,39.996258,116.330855, Leipzig,6:00-22:00,3.28,16,Tesla,22,CCS,2015,No,4.3,1,Quarterly
EVS04730,37.804745,-122.373023, Stuttgart,24-Jul,8.08,47,EVgo,350,"Type 2, CHAdeMO",2010,Yes,3,2,Quarterly
EVS04731,-60.676361,-53.571792, München,6:00-22:00,7.79,17,Tesla,150,CHAdeMO,2019,No,3.6,6,Monthly
EVS04732,37.784391,-122.493233, Stuttgart,6:00-22:00,1.57,15,Tesla,350,"CHAdeMO, CCS",2010,Yes,3.8,7,Monthly
EVS04733,43.684883,-79.419987, Stuttgart,9:00-18:00,16.84,54,ChargePoint,50,"Type 2, Tesla",2020,No,3,9,Annually
EVS04734,37.856278,-122.442652, Stuttgart,24-Jul,9.41,96,Tesla,350,CHAdeMO,2022,No,3.2,4,Annually
EVS04735,39.996147,116.239086, Leipzig,24-Jul,6.93,82,Ionity,22,CHAdeMO,2019,Yes,3.1,4,Annually
EVS04736,-23.528557,-46.516286, Frankfurt,6:00-22:00,7.4,38,ChargePoint,50,CCS,2022,No,3.3,2,Monthly
EVS04737,19.030663,72.830753, Leipzig,6:00-22:00,1.49,87,EVgo,22,"CCS, Type 2",2017,No,4.4,1,Annually
EVS04738,-33.757559,18.415835, Stuttgart,24-Jul,18.46,34,Greenlots,50,CCS,2014,No,3.4,5,Annually
EVS04739,55.843789,37.556095, Hamburg,9:00-18:00,12.12,12,EVgo,22,CHAdeMO,2015,No,4.1,7,Quarterly
EVS04740,-33.851285,151.298992, München,9:00-18:00,11.22,99,Greenlots,350,Type 2,2012,No,4.3,3,Quarterly
EVS04741,61.508984,-64.890876, Berlin,6:00-22:00,11.93,79,Greenlots,350,"CHAdeMO, Type 2",2020,Yes,4,8,Monthly
EVS04742,19.144636,72.907798, Leipzig,9:00-18:00,4.29,15,Tesla,350,Tesla,2014,Yes,3.7,9,Quarterly
EVS04743,-23.623064,-46.656623, Frankfurt,24-Jul,11.02,32,EVgo,350,"Tesla, CHAdeMO",2021,No,4.5,2,Monthly
EVS04744,37.632852,126.963875, Stuttgart,24-Jul,0.78,19,Greenlots,350,Type 2,2023,No,4.6,5,Monthly
EVS04745,39.907719,116.368779, Leipzig,24-Jul,17.96,27,Greenlots,50,"Type 2, CCS",2020,No,3.7,2,Monthly
EVS04746,-23.67078,-46.577352, Frankfurt,6:00-22:00,11.04,41,EVgo,150,"Type 2, CCS",2011,No,4.5,1,Quarterly
EVS04747,-33.738224,151.395249, München,9:00-18:00,2.14,27,Tesla,22,CHAdeMO,2016,Yes,3.1,9,Monthly
EVS04748,13.800456,100.559984, Berlin,24-Jul,5.65,27,EVgo,22,"Type 2, Tesla",2011,No,4.7,5,Monthly
EVS04749,41.847046,-87.689944, Hamburg,24-Jul,0.51,21,Tesla,22,CCS,2014,Yes,3.3,3,Quarterly
EVS04750,39.867994,116.226934, Leipzig,6:00-22:00,19.21,72,EVgo,22,Tesla,2018,No,4.1,8,Quarterly
EVS04751,86.040353,40.538309, München,9:00-18:00,18.8,86,Ionity,22,"CHAdeMO, Type 2",2020,Yes,3.8,8,Quarterly
EVS04752,41.936451,-87.789605, Hamburg,9:00-18:00,8.79,34,Tesla,350,"Type 2, CHAdeMO",2014,Yes,4,7,Quarterly
EVS04753,25.33222,55.211653, Köln,9:00-18:00,13.69,75,Tesla,50,"Type 2, CCS",2013,No,3.1,5,Annually
EVS04754,37.733205,-122.32339, Stuttgart,24-Jul,10.66,69,Ionity,22,CCS,2015,Yes,4.3,10,Monthly
EVS04755,39.822601,116.479365, Leipzig,6:00-22:00,2.83,93,ChargePoint,50,Type 2,2017,Yes,4.9,9,Annually
EVS04756,25.26289,55.234777, Köln,24-Jul,12.37,69,Ionity,50,"Type 2, CHAdeMO",2022,No,3.5,3,Quarterly
EVS04757,13.870745,100.569476, Berlin,6:00-22:00,0.69,24,Greenlots,22,Type 2,2020,No,3.8,8,Quarterly
EVS04758,25.373593,55.290681, Köln,6:00-22:00,11.34,27,EVgo,150,Tesla,2019,Yes,3.8,7,Quarterly
EVS04759,37.84213,-122.348816, Stuttgart,6:00-22:00,1.2,88,ChargePoint,50,"Tesla, CHAdeMO",2016,Yes,3.8,7,Quarterly
EVS04760,13.759859,100.572485, Berlin,24-Jul,13.09,49,Ionity,350,Tesla,2012,No,3.7,8,Quarterly
EVS04761,56.385648,-169.688209, Köln,6:00-22:00,13.89,29,Greenlots,22,"CHAdeMO, CCS",2015,Yes,4.9,3,Annually
EVS04762,19.156275,72.889338, Leipzig,9:00-18:00,11.03,52,Ionity,50,Type 2,2015,Yes,4.3,6,Annually
EVS04763,-33.793428,18.522548, Stuttgart,6:00-22:00,7.06,68,ChargePoint,350,"CHAdeMO, CCS",2022,No,3.1,9,Quarterly
EVS04764,37.620048,127.093841, Stuttgart,24-Jul,3.51,59,EVgo,50,Tesla,2012,No,3.1,6,Annually
EVS04765,25.331274,55.22032, Köln,24-Jul,3.12,57,EVgo,50,"Tesla, Type 2",2017,No,4,7,Quarterly
EVS04766,13.749056,100.562042, Berlin,6:00-22:00,15.49,12,Greenlots,350,CCS,2010,Yes,3.7,3,Annually
EVS04767,19.554464,-99.066892, München,6:00-22:00,14.15,74,Ionity,150,"CHAdeMO, Type 2",2010,No,3,1,Quarterly
EVS04768,-33.772061,18.52348, Stuttgart,24-Jul,7.62,78,Greenlots,50,"Type 2, Tesla",2018,No,3.5,6,Quarterly
EVS04769,37.841533,-122.392694, Stuttgart,24-Jul,2.7,82,ChargePoint,22,Tesla,2018,No,4.1,7,Annually
EVS04770,41.95651,-87.703461, Hamburg,6:00-22:00,18.52,27,ChargePoint,50,Tesla,2014,Yes,3.2,8,Quarterly
EVS04771,41.226074,-159.394956, Frankfurt,9:00-18:00,4.21,17,EVgo,22,"Tesla, CHAdeMO",2019,Yes,4,7,Monthly
EVS04772,37.879608,-122.465123, Stuttgart,9:00-18:00,13.19,64,Tesla,22,"CCS, Type 2",2019,No,4.5,6,Quarterly
EVS04773,37.746066,-122.454669, Stuttgart,9:00-18:00,2.97,78,EVgo,350,CHAdeMO,2014,No,4,2,Quarterly
EVS04774,37.603853,127.046662, Stuttgart,9:00-18:00,8.85,16,Ionity,150,"CCS, Tesla",2017,No,3.8,8,Monthly
EVS04775,13.725986,100.496401, Berlin,9:00-18:00,11.35,20,Greenlots,350,CCS,2022,Yes,3.3,7,Quarterly
EVS04776,52.459627,13.417053, Berlin,24-Jul,10.62,22,ChargePoint,50,CCS,2011,No,4.7,8,Quarterly
EVS04777,-33.833688,151.347373, München,6:00-22:00,13.71,59,ChargePoint,22,Tesla,2020,Yes,4.4,7,Quarterly
EVS04778,52.578909,13.324987, Berlin,6:00-22:00,1.47,17,Ionity,50,"Type 2, CCS",2020,Yes,4.3,3,Quarterly
EVS04779,-33.802404,18.443326, Stuttgart,9:00-18:00,5.4,78,ChargePoint,350,"Type 2, CHAdeMO",2014,No,3.2,9,Monthly
EVS04780,55.721868,37.594459, Hamburg,24-Jul,16.24,53,ChargePoint,350,CCS,2023,No,3,8,Monthly
EVS04781,22.832964,63.242909, Frankfurt,9:00-18:00,6.73,34,EVgo,22,"CHAdeMO, Tesla",2016,No,4.1,4,Quarterly
EVS04782,52.417753,13.484377, Berlin,9:00-18:00,8.62,41,ChargePoint,150,CCS,2023,No,4.3,1,Quarterly
EVS04783,55.791573,37.650586, Hamburg,9:00-18:00,7.92,85,ChargePoint,22,Type 2,2012,No,4.9,9,Monthly
EVS04784,43.740345,-79.467683, Stuttgart,24-Jul,5.87,86,Ionity,350,"CCS, Tesla",2021,No,3.4,4,Monthly
EVS04785,41.899423,-87.749737, Hamburg,6:00-22:00,14.61,61,Greenlots,350,"CHAdeMO, CCS",2019,Yes,5,2,Quarterly
EVS04786,25.343289,55.323203, Köln,24-Jul,14.39,63,ChargePoint,150,CCS,2022,Yes,3.5,9,Annually
EVS04787,52.448407,13.310775, Berlin,24-Jul,1.38,61,EVgo,150,CCS,2010,Yes,3.5,9,Quarterly
EVS04788,19.172066,72.978698, Leipzig,9:00-18:00,16.4,94,ChargePoint,350,CHAdeMO,2015,No,3.3,5,Annually
EVS04789,43.763417,-79.424976, Stuttgart,6:00-22:00,19.08,47,Tesla,150,CCS,2012,Yes,4.8,7,Quarterly
EVS04790,25.336235,55.29847, Köln,6:00-22:00,5.43,85,Greenlots,150,CCS,2019,No,4.4,10,Quarterly
EVS04791,-16.144853,12.664335, Köln,24-Jul,14.61,62,Tesla,22,"CHAdeMO, Type 2",2013,No,3.6,2,Monthly
EVS04792,52.49373,13.444379, Berlin,24-Jul,1.31,70,EVgo,50,Type 2,2021,Yes,3.4,4,Quarterly
EVS04793,-33.85178,18.570542, Stuttgart,6:00-22:00,19.46,75,EVgo,350,CHAdeMO,2019,Yes,3.2,9,Monthly
EVS04794,25.228824,55.27061, Köln,24-Jul,4.44,87,Greenlots,50,CHAdeMO,2011,No,3.9,2,Annually
EVS04795,-33.829076,18.584178, Stuttgart,6:00-22:00,15.68,76,Tesla,50,"Type 2, CCS",2013,No,4.1,8,Quarterly
EVS04796,19.515596,-99.051986, München,6:00-22:00,16.97,81,EVgo,22,Tesla,2019,Yes,3.1,1,Quarterly
EVS04797,55.783602,37.651594, Hamburg,6:00-22:00,16.08,23,Tesla,150,Type 2,2016,No,3.5,9,Monthly
EVS04798,25.252413,55.301477, Köln,6:00-22:00,6.62,42,Ionity,350,"CHAdeMO, Type 2",2017,Yes,3.2,9,Quarterly
EVS04799,-23.603298,-46.568403, Frankfurt,6:00-22:00,13.52,73,Ionity,50,"CHAdeMO, Type 2",2019,No,3.4,6,Monthly
EVS04800,52.404504,13.484165, Berlin,6:00-22:00,7.17,54,ChargePoint,350,Type 2,2018,Yes,3.9,8,Quarterly
EVS04801,67.114372,15.524067, Hamburg,9:00-18:00,14.44,29,EVgo,50,CHAdeMO,2018,No,3.9,5,Monthly
EVS04802,25.311767,55.381877, Köln,9:00-18:00,16,56,EVgo,22,CCS,2011,Yes,5,2,Monthly
EVS04803,25.279046,55.200676, Köln,9:00-18:00,13.01,78,Ionity,150,Tesla,2019,Yes,3.7,8,Annually
EVS04804,55.817275,37.675647, Hamburg,6:00-22:00,7.68,18,EVgo,150,"Tesla, Type 2",2017,Yes,3,2,Annually
EVS04805,37.724907,-122.316077, Stuttgart,9:00-18:00,0.63,27,Ionity,50,Type 2,2010,Yes,4.8,4,Monthly
EVS04806,37.835205,-122.338931, Stuttgart,6:00-22:00,17.38,40,ChargePoint,150,Type 2,2023,Yes,4.4,9,Monthly
EVS04807,37.576779,126.947098, Stuttgart,9:00-18:00,2.39,89,Tesla,150,"CHAdeMO, Tesla",2016,Yes,3.2,7,Annually
EVS04808,37.786649,-122.465024, Stuttgart,24-Jul,15.91,57,Ionity,50,Tesla,2016,No,4.9,1,Quarterly
EVS04809,52.525348,13.421601, Berlin,24-Jul,14.01,78,Greenlots,22,Type 2,2022,Yes,3.3,1,Annually
EVS04810,13.890423,100.436975, Berlin,9:00-18:00,6.05,93,Ionity,150,"Tesla, Type 2",2023,No,4.5,7,Quarterly
EVS04811,-21.904218,101.077175, München,9:00-18:00,12.33,24,Ionity,350,"Type 2, Tesla",2011,No,3.9,2,Quarterly
EVS04812,34.156096,-118.274264,Frankfurt,6:00-22:00,16.46,82,Greenlots,50,Tesla,2011,Yes,4.7,1,Annually
EVS04813,-33.707859,18.448513, Stuttgart,6:00-22:00,19.11,73,Tesla,50,CHAdeMO,2010,No,3.1,1,Quarterly
EVS04814,13.849812,100.432074, Berlin,6:00-22:00,9.4,95,Ionity,22,"CCS, CHAdeMO",2013,Yes,4.6,6,Monthly
EVS04815,-23.558161,-46.564555, Frankfurt,6:00-22:00,8.85,18,ChargePoint,350,Type 2,2020,No,4.3,5,Annually
EVS04816,19.495291,-99.143417, München,6:00-22:00,11.33,54,ChargePoint,22,Tesla,2014,No,4.9,8,Quarterly
EVS04817,52.548769,13.451858, Berlin,6:00-22:00,11.4,26,Greenlots,50,"Tesla, Type 2",2017,Yes,4,4,Annually
EVS04818,52.554134,13.449913, Berlin,24-Jul,16.79,18,Greenlots,350,Type 2,2021,No,4.4,7,Quarterly
EVS04819,19.106628,72.878438, Leipzig,6:00-22:00,3.98,82,Greenlots,350,CHAdeMO,2011,No,3.1,2,Monthly
EVS04820,39.997207,116.269233, Leipzig,24-Jul,18.67,60,Ionity,350,CCS,2015,No,3.7,1,Monthly
EVS04821,58.930371,-80.919997, Frankfurt,6:00-22:00,13.05,53,Greenlots,350,"CCS, Type 2",2020,No,4.1,2,Quarterly
EVS04822,-23.592164,-46.604412, Frankfurt,24-Jul,2.69,66,ChargePoint,350,"CCS, Type 2",2010,No,3.5,6,Monthly
EVS04823,37.546234,126.921986, Stuttgart,9:00-18:00,6.95,99,ChargePoint,22,"Tesla, CHAdeMO",2017,No,3.4,5,Monthly
EVS04824,18.914046,72.893853, Leipzig,6:00-22:00,4.36,35,Tesla,50,CCS,2018,Yes,4.1,10,Monthly
EVS04825,-33.830463,151.35206, München,9:00-18:00,10.89,13,Greenlots,350,"CCS, Type 2",2012,No,4.9,7,Annually
EVS04826,39.893219,116.347038, Leipzig,9:00-18:00,9.11,88,Ionity,350,CHAdeMO,2022,No,3.8,5,Monthly
EVS04827,-33.715661,18.412417, Stuttgart,9:00-18:00,14.31,25,Tesla,150,CHAdeMO,2016,Yes,3.5,5,Monthly
EVS04828,37.549587,126.949863, Stuttgart,9:00-18:00,9.14,48,Ionity,50,"Tesla, CHAdeMO",2019,No,3.5,6,Quarterly
EVS04829,18.995402,72.850566, Leipzig,24-Jul,9.16,56,Ionity,350,"Type 2, Tesla",2019,Yes,4.9,9,Quarterly
EVS04830,52.422637,13.357178, Berlin,6:00-22:00,18.05,72,ChargePoint,350,Type 2,2015,No,3.5,4,Monthly
EVS04831,-7.459383,-28.198704, Berlin,9:00-18:00,13.88,92,EVgo,22,Tesla,2017,Yes,3.2,1,Annually
EVS04832,37.665677,127.018226, Stuttgart,6:00-22:00,14.48,37,EVgo,150,"Tesla, CHAdeMO",2023,No,3.8,3,Quarterly
EVS04833,37.584388,126.987514, Stuttgart,24-Jul,13.72,91,ChargePoint,150,CCS,2012,No,3.1,2,Quarterly
EVS04834,41.844289,-87.667623, Hamburg,24-Jul,12.89,17,Greenlots,150,CHAdeMO,2011,Yes,3.8,1,Annually
EVS04835,37.52624,127.079509, Stuttgart,9:00-18:00,5.79,66,Tesla,150,"Type 2, CHAdeMO",2015,Yes,4.8,1,Annually
EVS04836,25.201146,55.204973, Köln,6:00-22:00,12.35,83,Greenlots,150,"Type 2, Tesla",2023,No,3.7,6,Monthly
EVS04837,19.189906,72.880626, Leipzig,6:00-22:00,15.99,61,Ionity,150,Type 2,2012,No,4.1,10,Quarterly
EVS04838,19.552119,-99.054008, München,24-Jul,2.68,23,Ionity,50,"Type 2, Tesla",2019,Yes,4,8,Quarterly
EVS04839,13.80888,100.513959, Berlin,9:00-18:00,1.71,89,ChargePoint,50,"CCS, Type 2",2023,Yes,3.1,4,Annually
EVS04840,-33.734684,18.432837, Stuttgart,24-Jul,15.67,89,EVgo,50,Tesla,2015,Yes,4.8,7,Quarterly
EVS04841,78.247442,-140.212488, München,6:00-22:00,11.96,52,ChargePoint,150,"CCS, Tesla",2011,Yes,3.6,3,Annually
EVS04842,37.595767,127.08158, Stuttgart,9:00-18:00,7.93,67,EVgo,22,"Type 2, CCS",2012,Yes,4.8,6,Monthly
EVS04843,52.483708,13.397119, Berlin,6:00-22:00,1.32,85,ChargePoint,350,"Type 2, Tesla",2019,No,4.9,10,Annually
EVS04844,37.605314,127.037336, Stuttgart,24-Jul,6.33,85,Tesla,350,CHAdeMO,2014,Yes,3.9,8,Monthly
EVS04845,25.212608,55.219444, Köln,24-Jul,1.46,27,Ionity,150,"Type 2, CHAdeMO",2017,Yes,4,10,Annually
EVS04846,39.898026,116.207985, Leipzig,24-Jul,6.23,50,ChargePoint,22,CHAdeMO,2019,No,4.8,1,Annually
EVS04847,34.145173,-118.252082,Frankfurt,6:00-22:00,7.86,45,Greenlots,50,CCS,2014,Yes,3.5,2,Annually
EVS04848,34.011658,-118.396044,Frankfurt,6:00-22:00,3.83,74,Greenlots,150,"Type 2, Tesla",2019,Yes,3.3,4,Quarterly
EVS04849,-33.835498,18.474971, Stuttgart,24-Jul,1.56,43,Tesla,22,CHAdeMO,2011,Yes,3.6,7,Monthly
EVS04850,34.136393,-118.378506,Frankfurt,6:00-22:00,3.82,40,Ionity,150,Type 2,2018,Yes,3.3,1,Annually
EVS04851,50.967746,147.080484, München,6:00-22:00,4.78,75,Tesla,50,CCS,2013,No,3.7,8,Monthly
EVS04852,41.800947,-87.764888, Hamburg,6:00-22:00,11.42,21,Tesla,350,CCS,2011,Yes,3.5,9,Monthly
EVS04853,55.866586,37.577138, Hamburg,24-Jul,16.88,55,EVgo,22,"CCS, Type 2",2010,No,4.2,3,Annually
EVS04854,37.889149,-122.394192, Stuttgart,9:00-18:00,14.97,26,Ionity,150,CHAdeMO,2016,Yes,4.3,3,Quarterly
EVS04855,43.767368,-79.341432, Stuttgart,6:00-22:00,10.78,56,ChargePoint,22,Type 2,2010,Yes,3.3,3,Monthly
EVS04856,52.515639,13.405961, Berlin,9:00-18:00,18.25,77,Tesla,150,CHAdeMO,2012,Yes,4.3,1,Monthly
EVS04857,-33.769257,151.29675, München,6:00-22:00,10.74,17,Tesla,150,"CHAdeMO, CCS",2019,No,4.8,2,Quarterly
EVS04858,-33.852887,18.407145, Stuttgart,9:00-18:00,17.29,39,Tesla,22,CCS,2013,No,4.2,9,Monthly
EVS04859,52.464976,13.332671, Berlin,9:00-18:00,10.91,31,EVgo,150,"Tesla, Type 2",2017,Yes,3.8,1,Quarterly
EVS04860,37.657333,127.048503, Stuttgart,9:00-18:00,2.97,14,Greenlots,50,CCS,2012,Yes,4.2,8,Annually
EVS04861,55.507706,3.878294, Frankfurt,24-Jul,5.89,54,EVgo,50,Type 2,2010,Yes,4.9,10,Annually
EVS04862,37.635753,127.073741, Stuttgart,9:00-18:00,12.65,81,Greenlots,50,CHAdeMO,2023,Yes,4.5,10,Monthly
EVS04863,37.598477,127.091122, Stuttgart,24-Jul,18.8,86,ChargePoint,350,"Tesla, CCS",2013,Yes,3.4,9,Quarterly
EVS04864,37.537766,127.086414, Stuttgart,24-Jul,0.64,96,ChargePoint,350,"Type 2, CHAdeMO",2021,No,3.5,1,Monthly
EVS04865,37.864037,-122.337289, Stuttgart,24-Jul,18.95,66,Tesla,22,Type 2,2018,Yes,4.6,6,Quarterly
EVS04866,-33.886687,151.255949, München,6:00-22:00,14.91,69,Ionity,350,"Type 2, CCS",2023,No,4.8,10,Monthly
EVS04867,25.380397,55.288478, Köln,9:00-18:00,6.96,54,Tesla,50,CCS,2020,No,4.6,2,Monthly
EVS04868,18.908534,72.886695, Leipzig,9:00-18:00,4.14,89,EVgo,350,Type 2,2013,No,3.5,2,Quarterly
EVS04869,34.145393,-118.249386,Frankfurt,24-Jul,3.85,54,Greenlots,22,"Tesla, Type 2",2014,No,3,10,Annually
EVS04870,-23.688356,-46.557554, Frankfurt,24-Jul,6.72,25,Tesla,150,"Type 2, CCS",2013,Yes,4.5,3,Monthly
EVS04871,-16.946119,-82.920999, Köln,9:00-18:00,16.83,36,Tesla,50,Type 2,2023,Yes,3.7,6,Monthly
EVS04872,-33.768936,18.557457, Stuttgart,24-Jul,15.21,20,Greenlots,50,CHAdeMO,2012,Yes,3.4,2,Monthly
EVS04873,43.616285,-79.494619, Stuttgart,6:00-22:00,14.81,28,EVgo,350,"Type 2, CHAdeMO",2015,No,4.8,4,Quarterly
EVS04874,43.625496,-79.459625, Stuttgart,9:00-18:00,2.89,85,EVgo,150,CCS,2018,No,3.6,9,Quarterly
EVS04875,18.95147,72.998027, Leipzig,6:00-22:00,17.62,63,Ionity,350,"Type 2, CHAdeMO",2020,Yes,3.9,4,Quarterly
EVS04876,19.448192,-99.167121, München,6:00-22:00,17.45,62,Greenlots,350,"CHAdeMO, Tesla",2017,No,4.3,3,Quarterly
